,ID,Target_url,Target_text,Image_url,label
118,Rtr135,https://www.reuters.com/,"Usain Bolt of Jamaica looks at Andre De Grasse of Canada as they compete in the men's 100m semifinals at the Rio Olympics August 14, 2016",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173556&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_RIOEC8F00STV1_RTRMADP_0_OLYMPICS-RIO-ATHLETICS-M-100M,REAL
119,Rtr136,https://www.reuters.com/,"A Guardsman faints at Horseguards Parade for the annual Trooping the Colour ceremony in central London, Britain June 11, 2016 Trooping the Colour is a ceremony to honour Queen Elizabeth's official birthday The Queen celebrates her 90th birthday this year",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173540&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_LR1EC6B0W3AFN_RTRMADP_0_BRITAIN-ROYALS,REAL
120,Rtr137,https://www.reuters.com/,"A Buddhist monk lights a candle at Wat Phra Dhammakaya during a ceremony on Makha Bucha Day in Pathum Thani province, north of Bangkok February 22, 2016 The Dhammakaya temple is regarded as the country's richest Buddhist temple Makha Bucha Day honours Buddha and his teachings, and falls on the full moon day of the third lunar month",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173526&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_GF10000318809_RTRMADP_0_THAILAND-RELIGION,REAL
121,Rtr138,https://www.reuters.com/,"(L-R) Director Jodie Foster and cast members Julia Roberts are welcomed by Cannes Film festival president Pierre Lescure and general delegateThierry Fremaux while arriving on the red carpet for the screening of the film ""Money Monster"" out of competition during the 69th Cannes Film Festival in Cannes, France",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173537&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_LR1EC5C1DQMV8_RTRMADP_0_FILMFESTIVAL-CANNES,REAL
122,Rtr139,https://www.reuters.com/,"Nine-year-old Belle Shefrin holds a doll of US Democratic presidential nominee Hillary Clinton while listening to Clinton speak at a campaign rally in Akron, Ohio",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173603&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUEXTWGAA_RTRMADP_0_USA-ELECTION-CLINTON,REAL
123,Rtr140,https://www.reuters.com/,Hillary Clinton arrives to speak during her California primary night rally held in the Brooklyn borough of New York,https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173560&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETIQMDJAA_RTRMADP_0_USA-ELECTION-CLINTON,REAL
124,Rtr141,https://www.reuters.com/,"Supporters of Donald Trump rally in front of the White House in Washington, US November 9, 2016",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173582&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AEULUECZAA_RTRMADP_0_USA-ELECTION,REAL
125,Rtr142,https://www.reuters.com/,"Durga Kami, 68, who is studying in the tenth grade at Shree Kala Bhairab Higher Secondary School, walks outside the school in Syangja, Nepal",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173564&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETJYCOJAC_RTRMADP_0_NEPAL-STUDENT-ELDERLY,REAL
126,Rtr143,https://www.reuters.com/,"A man carries a street sign as opposition party supporters clash with police in Harare, Zimbabwe, August 26,2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173598&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BETXQPHFAA_RTRMADP_0_ZIMBABWE-PROTEST,REAL
127,Rtr144,https://www.reuters.com/,"Funeral workers remove the masking tape wrapped around the head and the wrists of the body of a man, who police said is a victim of drug related vigilante execution in Manila, Philippines September 21, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173601&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUCNVFHAA_RTRMADP_0_PHILIPPINES-DRUGS,REAL
128,Rtr146,https://www.reuters.com/,"A model presents a creation from the Marc Jacobs Spring/Summer 2017 collection at New York Fashion Week in Manhattan, New York",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173600&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUBNBODAC_RTRMADP_0_FASHION-NEWYORK,REAL
129,Rtr148,https://www.reuters.com/,"Cuban soldiers rest after participating in the celebration of the 60th anniversary of the arrival of Fidel Castro and fellow revolutionaries in the Granma yacht, in Playa Las Coloradas, Cuba",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173536&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_HT1ECC219NA2V_RTRMADP_0_CUBA-CASTRO,REAL
130,Rtr151,https://www.reuters.com/,"The supermoon rises behind the Soyuz MS-03 spacecraft, ahead of its upcoming launch to the International Space Station (ISS), at the Baikonur cosmodrome in Kazakhstan November 14, 2016",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173533&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_D1BEUMULUHAC_RTRMADP_0_SUPERMOON-SIGHTING-KAZAKHSTAN,REAL
131,Rtr152,https://www.reuters.com/,"A Ukrainian serviceman fires a 2S7 Pion self-propelled gun during military exercises near the village of Divychky in Kiev region, Ukraine",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173509&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_D1BEUIGXERAA_RTRMADP_0_UKRAINE-CRISIS,REAL
132,Rtr153,https://www.reuters.com/,"Chiara Micheletti helps her mother Marisa Vesco take a shower in Cossato, Italy, June 7, 2015 Marisa suffered from incurable liver cancer and in the last months of her life she was not able to bathe herself Her daughter Chiara cherished the time she was able to help her mother",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173596&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BETUVEAPAA_RTRMADP_0_ITALY-GRANDMOTHER,REAL
133,Rtr154,https://www.reuters.com/,"A displaced Iraqi boy leads his animals to safety after escaping from Islamic State controlled village of Abu Jarboa during clashes with IS militants near Mosul, Iraq November 1, 2016",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173610&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUKIFZLAA_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL,REAL
134,Rtr155,https://www.reuters.com/,"People, including a man wearing a confederate flag, hug after taking part in a prayer circle after a Black Lives Matter protest following the multiple police shootings in Dallas, Texas",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173568&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETOVTPFAA_RTRMADP_0_USA-POLICE,REAL
135,Rtr156,https://www.reuters.com/,"Smoke rises the sky as migrants and journalists look at burning makeshift shelters and tents in the ""Jungle"" on the third day of their evacuation and transfer to reception centers in France, as part of the dismantlement of the camp in Calais, France",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173545&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_LR1ECAQ0UA87V_RTRMADP_0_EUROPE-MIGRANTS-CALAIS,REAL
136,Rtr157,https://www.reuters.com/,"An injured woman reacts at a site hit by airstrikes in the rebel held area of Old Aleppo, Syria",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173558&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETAZLXUAB_RTRMADP_0_MIDEAST-CRISIS-SYRIA-ALEPPO,REAL
137,Rtr158,https://www.reuters.com/,"A girl with her father in a wheelchair, asks for help to pay a medical bill from passers by, in Douma, Syria February 3, 2016",https://s1.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173529&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_GF10000294489_RTRMADP_0_MIDEAST-CRISIS-SYRIA,REAL
138,Rtr159,https://www.reuters.com/,"Forensics police officers collect a woman's shoes on the ground behind a police cordon in Birstall near Leeds, June 16, 2016 Jo Cox, a lawmaker for Britain's opposition Labour Party, died after she was attacked",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173541&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_LR1EC6G1BYSXV_RTRMADP_0_BRITAIN-POLITICS-ATTACK,REAL
139,Rtr160,https://www.reuters.com/,"Donald Trump looks out at Lake Michigan during a visit to the Milwaukee County War Memorial Center in Milwaukee, Wisconsin August 16, 2016",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173573&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETVVIYCAA_RTRMADP_0_USA-ELECTION-TRUMP,REAL
140,Rtr161,https://www.reuters.com/,"Police use a water cannon on protesters during a protest against plans to pass the Dakota Access pipeline near the Standing Rock Indian Reservation, near Cannon Ball, North Dakota",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173531&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_D1BEUOBKNLAB_RTRMADP_0_NORTH-DAKOTA-PIPELINE,REAL
141,Rtr162,https://www.reuters.com/,"Fireworks explode over participants in a mass dance in the capital's main ceremonial square, a day after the ruling Workers' Party of Korea party wrapped up its first congress in 36 years, in Pyongyang, North Korea",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173586&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BETDGJJDAA_RTRMADP_0_NORTHKOREA-CONGRESS,REAL
142,Rtr163,https://www.reuters.com/,Indian model and acid attack survivor Reshma Quereshi has make up applied before walking to present Indian designer Archana Kochhar's Spring/Summer 2017 collections during New York Fashion Week in the Manhattan borough of New York,https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173577&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AEUAEFRPAA_RTRMADP_0_FASHION-NEWYORK-ACIDSURVIVOR,REAL
143,Rtr164,https://www.reuters.com/,"Newly displaced people wait to receive food supplies at a processing center for displaced people In Qayyara, south of Mosul, Iraq October 21, 2016",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173607&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUIGQYPAA_RTRMADP_0_MIDEAST-CRISIS-IRAQ-MOSUL,REAL
144,Rtr165,https://www.reuters.com/,"Paralympic gold medalist Oscar Pistorius walks across the courtroom without his prosthetic legs during the third day of the resentencing hearing for the 2013 murder of his girlfriend Reeva Steenkamp, at Pretoria High Court, South Africa June 15, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173572&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETQVVKZAA_RTRMADP_0_SAFRICA-PISTORIUS,REAL
145,Rtr166,https://www.reuters.com/,"Michael Phelps of the US poses with his gold medal after the men's 4 x 200m freestyle relay at the Rio Olympics August 9, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173555&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_RIOEC8A09TBIV_RTRMADP_0_OLYMPICS-RIO-SWIMMING-M-200MFREERELAY,REAL
146,Rtr167,https://www.reuters.com/,"A student is seen during clashes with South African police at Johannesburg's University of the Witwatersrand, South Africa",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173604&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUFAHYOAA_RTRMADP_0_SAFRICA-PROTESTS-POLICE,REAL
147,Rtr168,https://www.reuters.com/,"The Ankara police headquarters is seen through a car's broken window caused by fighting during a coup attempt in Ankara, Turkey",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173571&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETQNFZRAB_RTRMADP_0_TURKEY-SECURITY,REAL
148,Rtr169,https://www.reuters.com/,"A man who fell off a bridge while waiting to watch tidal wave struggles as waves come towards him, on the banks of Qiantang River in Hangzhou, Zhejiang province, China",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173515&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_D1BETRTTDDAA_RTRMADP_0_CHINA-DAILYLIFE,REAL
149,Rtr170,https://www.reuters.com/,"Castellers de Vilafranca form a human tower called ""castell"" during a biannual competition in Tarragona city, Spain October 2, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173602&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUEQWZKAA_RTRMADP_0_SPAIN-ODDLY,REAL
150,Rtr171,https://www.reuters.com/,A rat's head rests as it is constricted in an opening in the bottom of a garbage can in the Brooklyn borough of New York,https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173511&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_D1BEUHSMENAA_RTRMADP_0_USA-WEATHER,REAL
151,Rtr172,https://www.reuters.com/,"A woman walks on a highway blocked by rocks after the passage of hurricane Matthew on the coast of Guantanamo province, Cuba",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173512&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_D1BEUFFPPYAB_RTRMADP_0_STORM-MATTHEW,REAL
152,Rtr173,https://www.reuters.com/,"A coach wipes away tears and comforts a girl who was feeling tired during gymnastics lessons at the Shanghai Yangpu Youth Amateur Athletic School in Shanghai, China, May 4, 2016 China's sports system has been enormously successful since the country returned to the Olympic fold in 1980, culminating with the host nation topping the medals' table at the 2008 Beijing Olympics And yet, with the Rio de Janeiro Games less than three months away, the system is beginning to break down due to the shifting demographics of a more prosperous nation Some schools have closed and others are adjusting the way they work Some, like the Shanghai Yangpu Youth Amateur Athletic School, are going into kindergartens to advertise gymnastics as an after-school play time activity to parents ""We call it happy gymnastics,"" said principal Zhu Zengxiang",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173590&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BETEVJNHAA_RTRMADP_0_OLYMPICS-RIO-CHINA-SCHOOL,REAL
153,Rtr174,https://www.reuters.com/,Canada's men's wheelchair basketball team player Adam Lancia embraces his wife Jamey Jewells of Canada after her women's wheelchair basketball playoff match against China at the Rio Paralympics,https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173535&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_HT1EC9G1KCN18_RTRMADP_0_PARALYMPICS-RIO-BASKETBALL,REAL
154,Rtr175,https://www.reuters.com/,"Doaa Elghobashy of Egypt and Kira Walkenhorst of Germany compete in the preliminary beach volleyball event at the Rio Olympics August 7, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173554&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_RIOEC871PJPCL_RTRMADP_0_OLYMPICS-RIO-BVOLLEYBALL-W,REAL
155,Rtr176,https://www.reuters.com/,Drake presents Rihanna with the Michael Jackson Video Vanguard Award during the 2016 MTV Video Music Awards in New York,https://s1.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173534&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_HT1EC8T0DD2F8_RTRMADP_0_AWARDS-MTV-VMA,REAL
156,Rtr177,https://www.reuters.com/,"Women wait for sterilization surgery a hospital in Caracas, Venezuela July 27, 2016 Venezuela's food shortages, inflation and crumbling medical sector have become such a source of anguish that a growing number of young women are reluctantly opting for sterilizations rather than face the hardship of pregnancy and child-rearing Traditional contraceptives like condoms or birth control pills have virtually vanished from store shelves, pushing women towards the hard-to-reverse surgery",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173514&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_D1BETTIAUGAB_RTRMADP_0_VENEZUELA-STERILIZATIONS,REAL
157,Rtr178,https://www.reuters.com/,"The body of 11-year-old Mahmoud Barakeh is placed on a table to be prepared for burial after shelling in the rebel held besieged town of Douma, eastern Ghouta in Damascus, Syria, October 24, 2016 Mahmoud's father was killed last year in a bombing in the same town",https://s1.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173581&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AEUIVSBGAB_RTRMADP_0_MIDEAST-CRISIS-SYRIA,REAL
158,Rtr179,https://www.reuters.com/,"President Barack Obama is welcomed by German Chancellor Angela Merkel upon his arrival at the chancellery in Berlin, Germany",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173546&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_LR1ECBH14WDJ2_RTRMADP_0_OBAMA-GERMANY,REAL
159,Rtr180,https://www.reuters.com/,"Women pose for a picture at the entrance of the Carlton Hotel, in the government-controlled area of Aleppo, Syria December 17, 2016",https://s1.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173550&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_RC17AECF0DB0_RTRMADP_0_MIDEAST-CRISIS-SYRIA,REAL
160,Rtr181,https://www.reuters.com/,"A murmuration of migrating starlings is seen across the sky near the city of Beer Sheva, southern Israel December 26, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173551&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_RC1BD3E7E830_RTRMADP_0_ISRAEL-ANIMALS,REAL
161,Rtr182,https://www.reuters.com/,"A civil defence member runs at a site hit by an airstrike in the rebel held besieged Douma neighbourhood of Damascus, Syria November 23, 2016",https://s1.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173583&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AEUOOIZDAA_RTRMADP_0_MIDEAST-CRISIS-SYRIA,REAL
162,Rtr183,https://www.reuters.com/,"Friends and family members embrace outside the Orlando Police Headquarters during the investigation of a shooting at the Pulse night club, where as many as 20 people have been injured after a gunman opened fire, in Orlando, Florida",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173614&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_TM3EC6C1EJ701_RTRMADP_0_FLORIDA-SHOOTING,REAL
163,Rtr184,https://www.reuters.com/,"The wildfires glow underneath The Northern Lights, also known as the Aurora Borealis, near Fort McMurray, Alberta, Canada",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173585&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BETCQCEMAA_RTRMADP_0_CANADA-WILDFIRE-FORTMCMURRAY,REAL
164,Rtr185,https://www.reuters.com/,"A remote-controlled plane in the form of a witch flies over a neighborhood as the sun sets during Halloween in Encinitas, California, October 31,2016",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173609&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUKGJEVAA_RTRMADP_0_USA-HALLOWEEN,REAL
165,Rtr186,https://www.reuters.com/,"An inmate with the Louisiana Department of Corrections is consoled by friends and family they attend the funeral of Alton Sterling, who was shot dead by police, in Baton Rouge, Louisiana",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173570&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETPSOWJAA_RTRMADP_0_USA-POLICE,REAL
166,Rtr187,https://www.reuters.com/,"Donald Trump listens as Hillary Clinton answers a question from the audience during their presidential town hall debate at Washington University in St Louis, Missouri",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173605&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUGCGPWAB_RTRMADP_0_USA-ELECTION-DEBATE,REAL
167,Rtr188,https://www.reuters.com/,"A shopkeeper tries to save belongings as residents use a bridge covered with floodwater after heavy rain in Nowshera District on the outskirts of Peshawar, Pakistan April 4, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173518&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_D1AESWKLOUAA_RTRMADP_0_PAKISTAN-WEATHER,REAL
168,Rtr189,https://www.reuters.com/,"A member of the Iraqi security forces fires artillery during clashes with Islamic State militants near Falluja, Iraq",https://s1.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173559&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AETGVAHBAC_RTRMADP_0_MIDEAST-CRISIS-IRAQ-IRAN-FALLUJA,REAL
169,Rtr190,https://www.reuters.com/,"Britain's outgoing Prime Minister, David Cameron, accompanied by his wife Samantha, daughters Nancy (C) and Florence and son Arthur, leaves number 10 Downing Street, on his last day in office as Prime Minister, in central London, Britain July 13, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173543&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_LR1EC7D19JPCU_RTRMADP_0_BRITAIN-EU,REAL
170,Rtr191,https://www.reuters.com/,"Barrier tape is tied around 15-month-old Shivani's ankle to prevent her from running away, while her mother Sarta Kalara works at a construction site nearby, in Ahmedabad, India, April 19, 2016 Kalara says she has no option but to tether her daughter Shivani to a stone despite her crying, while she and her husband work for 250 rupees ($38) each a shift digging holes for electricity cables in the city of Ahmedabad There are about 40 million construction workers in India, at least one in five of them women, and the majority poor migrants who shift from site to site, building infrastructure for India's booming cities Across the country it is not uncommon to see young children rolling in the sand and mud as their parents carry bricks or dig for new roads or luxury houses",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173589&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BETEOASVAA_RTRMADP_0_INDIA-CHILDREN,REAL
171,Rtr192,https://www.reuters.com/,"Pope Francis walks through Auschwitz's notorious gate with the sign ""Arbeit Macht Frei"" (Work sets you free) during his visit to the former Nazi death camp, Poland",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173593&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BETSIEMLAB_RTRMADP_0_POPE-POLAND,REAL
172,Rtr193,https://www.reuters.com/,"Saida Ahmad Baghili, 18, who is affected by severe acute malnutrition, sits on a bed at the al-Thawra hospital in the Red Sea port city of Houdieda, Yemen October 24, 2016",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173580&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1AEUIULPKAB_RTRMADP_0_YEMEN-HEALTH,REAL
173,Rtr194,https://www.reuters.com/,"President Barack Obama and first lady Michelle Obama perform a reading of the children's book ""Where the Wild Things Are"" for children gathered for the annual White House Easter Egg Roll on the South Lawn of the White House in Washington",https://s1.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173524&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_GF10000362984_RTRMADP_0_USA-OBAMA,REAL
174,Rtr195,https://www.reuters.com/,"Hillary Clinton speaks about the FBI inquiry into her emails during a campaign rally in Daytona Beach, Florida",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173608&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUJWETAAB_RTRMADP_0_USA-ELECTION-CLINTON,REAL
175,Rtr196,https://www.reuters.com/,"A woman cries while holding up a portrait of Thailand's King Bhumibol Adulyadej while his body is being moved from the Bangkok hospital where he died to the Grand Palace, in Bangkok, Thailand",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173606&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_S1BEUGXJWHAA_RTRMADP_0_THAILAND-KING,REAL
176,Rtr197,https://www.reuters.com/,"Donald Trump speaks live via satellite from Trump Tower in New York City during the second session at the Republican National Convention in Cleveland, Ohio",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173520&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_HT1EC7K037R1R_RTRMADP_0_USA-ELECTION-REPUBLICANS,REAL
177,Rtr198,https://www.reuters.com/,"A man lights up his cigarette with the flames of a bus burned by anti-government demonstrators during a protest against the constitutional amendment PEC 55, which limits public spending, in front of Brazil's National Congress in Brasilia, Brazil December 13, 2016",https://s4.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173552&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_RC1CEADF29C0_RTRMADP_0_BRAZIL-PROTEST,REAL
178,Rtr199,https://www.reuters.com/,"A man dressed as Santa Claus relieves himself during the Santacon event in London, Britain December 10, 2016",https://s3.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173547&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_LR1ECCA1AMDD4_RTRMADP_0_CHRISTMAS-SEASON-SANTACON,REAL
179,Rtr200,https://www.reuters.com/,"The Maracana Olympic Stadium during the opening ceremony is seen from the Mangueira favela slum during the Rio Olympic Opening Ceremony August 5, 2016",https://s2.reutersmedia.net/resources/r/?m=02&d=20161230&t=2&i=1167173553&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-12-30T221008Z_25272_RIOEC851SM4V7_RTRMADP_0_OLYMPICS-RIO-OPENING,REAL
180,Rtr201,https://www.reuters.com/,"A girl reacts as colored water is thrown on her face while celebrating Holi, the Festival of Colours, in Mumbai, India",https://s1.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554147&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC1EABA93A10_RTRMADP_0_FESTIVAL-HOLI-INDIA,REAL
181,Rtr202,https://www.reuters.com/,"A man walks with a bloody lip as demonstrators yell at him outside the location where Richard Spencer, an avowed white nationalist and spokesperson for the so-called alt-right movement, is delivering a speech on the campus of the University of Florida in Gainesville, Florida",https://s4.reutersmedia.net/resources/r/?m=02&d=20180112&t=2&i=1221554054&w=780&fh=&fw=&ll=&pl=&sq=&r=2018-01-12T204514Z_29091_MRPRC16D7F13370_RTRMADP_0_USA-PROTESTS,REAL
